cust_age;policy_id;coverage_start_date;cust_region;sum_assured_group;ins_deductible;annual_prem;zip_code;insured_sex;edu_lvl;marital_status;claim_incurred_date;claim_type;acc_type;emg_services_notified;incident_city;incident_hour;num_vehicles_involved;property_damage;bodily_injuries;witnesses;police_report_avlbl;total_claim_amount;injury_claim;property_claim;vehicle_claim;car_brand;car_model;production_year
31;100573;27.04.2005;west;high;2000;1318.86;341459;F;jd;married;01.02.2023;multi-vehicle collision;rear collision;Police;Springfield;20;3;?;0;3;YES;45630;5070;5070;35490;Accura;MDX;2018
30;175379;25.05.2001;north;low;1000;1675.37;339658;M;college;other;10.01.2023;theft;;Police;Springfield;7;1;YES;1;3;YES;4590;510;510;3570;Volkswagen;Jetta;2020
43;399196;20.04.2001;west;low;500;1562.54;377612;F;md;unmarried;31.01.2023;single vehicle collision;rear collision;Fire;Northbrook;18;1;?;2;2;YES;34290;3810;3810;26670;Jeep;Grand Cherokee;2020
37;167942;10.09.2017;east;low;500;1078.24;506258;M;associate;other;04.01.2023;multi-vehicle collision;rear collision;Ambulance;Springfield;15;3;YES;0;3;NO;41490;4610;4610;32270;Nissan;Pathfinder;2008
33;168136;16.02.2021;east;low;2000;1325.52;340898;F;associate;other;04.01.2023;single vehicle collision;side collision;Other;Hillsdale;0;1;?;0;0;;35000;3500;7000;24500;Subaru;Legacy;2019
47;95298;06.08.2008;west;high;500;1237;500529;M;masters;other;31.01.2023;theft;;None;Northbend;3;1;?;0;3;NO;6240;960;960;4320;Ford;Fusion;2018
39;87147;21.09.2008;east;mid;500;1452.06;370357;F;phd;other;07.01.2023;multi-vehicle collision;side collision;Fire;Springfield;17;3;YES;0;3;NO;29300;2930;5860;20510;Audi;A3;2017
32;79840;05.10.2021;north;low;1000;1056.32;518623;M;jd;unmarried;10.01.2023;single vehicle collision;front collision;Fire;Arlington;17;1;YES;1;1;NO;41130;4570;4570;31990;Dodge;RAM;2006
42;207003;09.09.2013;north;mid;2000;1195.33;368144;M;md;other;21.01.2023;theft;;Police;Riverwood;8;1;?;0;0;;5070;780;780;3510;Mercedes;E400;2014
54;243547;10.07.2019;north;low;2000;1316.08;369821;M;high school;married;18.01.2023;multi-vehicle collision;front collision;Ambulance;Columbus;18;3;?;1;2;;32280;5380;5380;21520;Ford;Fusion;2017
46;453588;14.11.2022;north;high;1000;1010.89;369094;M;md;other;26.01.2023;single vehicle collision;front collision;Fire;Arlington;18;1;NO;1;1;NO;135993;24726;24726;86541;Mercedes;ML350;2006
43;524065;28.04.1999;west;high;2000;1535.24;371582;F;phd;other;02.01.2023;multi-vehicle collision;side collision;Other;Northbend;3;3;NO;0;2;YES;57060;6340;6340;44380;Ford;Fusion;2019
60;547644;27.06.1999;north;mid;500;1360.42;346574;M;high school;married;13.01.2023;single vehicle collision;front collision;Ambulance;Arlington;16;1;NO;0;2;NO;82060;14920;7460;59680;Saab;93;2012
45;165028;24.10.2006;north;mid;500;1592.48;506251;M;associate;other;18.01.2023;parked car;;None;Riverwood;13;1;NO;0;3;YES;7260;660;1320;5280;Saab;92x;2015
39;439773;31.10.1997;north;mid;2000;623.19;337124;F;jd;married;03.01.2023;single vehicle collision;front collision;Fire;Riverwood;10;1;NO;2;3;YES;87890;15980;7990;63920;BMW;X6;2021
26;236273;25.12.2005;east;low;500;1380.99;334891;M;jd;other;12.01.2023;single vehicle collision;rear collision;Police;Northbend;11;1;?;1;1;YES;81840;14880;7440;59520;Chevrolet;Malibu;2018
27;72990;04.12.2003;west;low;1000;1382.62;376695;M;phd;other;18.02.2023;single vehicle collision;rear collision;Other;Springfield;14;1;NO;2;3;;71680;8960;8960;53760;Volkswagen;Jetta;2014
35;600197;08.07.2021;west;low;500;1431.35;376171;F;college;other;22.02.2023;multi-vehicle collision;side collision;Fire;Riverwood;11;3;NO;2;1;;24570;2730;2730;19110;Saab;95;2013
53;597586;24.09.2020;west;mid;500;1791.27;519134;M;associate;married;15.01.2023;single vehicle collision;front collision;Fire;Riverwood;23;1;YES;2;2;NO;68750;12500;6250;50000;Chevrolet;Malibu;2016
38;192821;13.01.2005;west;mid;2000;1267.87;367711;F;phd;other;17.01.2023;single vehicle collision;rear collision;Fire;Hillsdale;4;1;NO;1;3;YES;90000;18000;9000;63000;Ford;Fusion;2022
35;264058;16.06.2008;north;mid;1000;1073.1;353588;F;associate;married;02.01.2023;theft;;Police;Columbus;16;1;?;2;0;;7590;1380;690;5520;Accura;MDX;2019
26;253768;23.10.2014;east;low;1000;1274.68;367752;M;phd;other;06.01.2023;single vehicle collision;rear collision;Fire;Arlington;3;1;YES;1;2;NO;78900;15780;7890;55230;Chevrolet;Silverado;2002
31;77670;14.06.2009;north;low;1000;1002.74;360327;M;jd;other;07.01.2023;multi-vehicle collision;rear collision;Ambulance;Hillsdale;14;3;YES;2;0;NO;63910;5810;11620;46480;Subaru;Forrestor;2006
38;593796;26.01.2022;west;mid;500;1379.25;372221;F;college;married;22.02.2023;multi-vehicle collision;rear collision;Other;Northbrook;10;3;NO;0;3;NO;57200;5200;10400;41600;BMW;M5;2018
33;69360;02.07.2016;north;high;2000;1003.58;341839;F;jd;other;15.02.2023;multi-vehicle collision;rear collision;Ambulance;Columbus;12;4;?;2;3;YES;57700;11540;5770;40390;Jeep;Grand Cherokee;2009
51;263747;09.09.2015;west;low;1000;957.94;335777;F;masters;other;02.02.2023;multi-vehicle collision;side collision;Fire;Northbend;18;3;?;2;2;YES;75400;17400;11600;46400;BMW;X6;2013
28;223246;05.10.2014;east;low;500;1328.5;512632;M;md;married;22.01.2023;single vehicle collision;front collision;Other;Columbus;3;1;NO;2;2;YES;49900;4990;9980;34930;Dodge;Neon;2005
34;553777;20.06.2012;north;mid;2000;1584.52;508676;F;high school;other;20.01.2023;single vehicle collision;front collision;Police;Northbrook;10;1;YES;1;3;;75570;6870;13740;54960;BMW;X5;2017
42;154184;07.02.2012;north;low;500;1053.71;357930;M;high school;married;03.01.2023;single vehicle collision;rear collision;Other;Columbus;16;1;?;1;1;;74800;13600;6800;54400;Ford;Fusion;2016
61;520646;01.07.2000;north;mid;1000;1560.91;358965;F;masters;other;18.01.2023;single vehicle collision;front collision;Fire;Hillsdale;10;1;?;1;2;YES;49390;8980;4490;35920;Subaru;Legacy;2016
56;483928;24.02.2006;east;mid;1000;1126;360690;M;associate;other;28.01.2023;single vehicle collision;rear collision;Ambulance;Springfield;0;1;YES;2;0;YES;39480;6580;6580;26320;Subaru;Forrestor;2009
25;97143;16.11.2015;north;mid;500;1257.13;339502;F;jd;unmarried;16.02.2023;parked car;;None;Northbend;8;1;NO;2;2;;5640;940;940;3760;Nissan;Ultima;2012
58;486174;01.04.2010;north;high;2000;975.51;344468;M;masters;other;03.01.2023;single vehicle collision;front collision;Fire;Columbus;2;1;YES;2;3;NO;55700;5570;11140;38990;Nissan;Maxima;2021
41;341314;07.01.2020;east;low;500;1193.12;376195;F;associate;other;08.01.2023;multi-vehicle collision;side collision;Other;Northbend;13;3;NO;0;2;;42700;0;6100;36600;Mercedes;ML350;2018
31;234484;14.07.2004;east;mid;2000;1552.97;508726;F;jd;married;16.02.2023;parked car;;None;Arlington;2;1;YES;1;2;;6120;680;680;4760;Honda;Civic;2009
42;554821;04.08.2006;west;mid;500;1122.71;512872;M;associate;other;30.01.2023;multi-vehicle collision;rear collision;Police;Arlington;23;3;YES;0;0;;51740;11940;7960;31840;Jeep;Wrangler;2013
46;106102;01.09.2003;west;high;500;1312.71;358107;F;md;other;23.02.2023;single vehicle collision;rear collision;Other;Hillsdale;0;1;?;2;3;;70290;12780;6390;51120;Saab;92x;2005
29;479107;03.01.2019;east;mid;2000;1200.39;379295;M;high school;other;12.01.2023;single vehicle collision;side collision;Ambulance;Hillsdale;4;1;?;1;2;NO;43700;4370;4370;34960;Nissan;Pathfinder;2014
39;365637;21.06.2003;east;mid;500;1388.83;348917;M;masters;other;20.02.2023;parked car;;None;Northbrook;6;1;YES;2;1;YES;5830;1060;530;4240;Nissan;Pathfinder;2018
46;500929;26.06.2013;east;high;1000;992.85;352669;F;high school;other;25.01.2023;parked car;;Police;Hillsdale;8;1;NO;2;2;YES;5580;620;620;4340;Volkswagen;Passat;2012
37;457995;11.03.2010;north;low;500;1631.04;514385;F;college;other;23.02.2023;multi-vehicle collision;rear collision;Fire;Riverwood;7;3;NO;2;0;YES;57120;9520;4760;42840;Mercedes;C300;2009
54;565225;13.01.2021;east;high;500;1493.21;509342;M;college;married;12.02.2023;multi-vehicle collision;side collision;Police;Northbend;15;3;NO;0;0;;93480;15580;7790;70110;Chevrolet;Malibu;2021
44;179971;18.04.2004;west;low;2000;1398.85;511086;M;college;other;21.01.2023;multi-vehicle collision;rear collision;Police;Arlington;23;3;YES;0;2;;87300;17460;17460;52380;Jeep;Wrangler;2020
47;478252;04.07.2015;north;high;500;1283.12;359598;M;masters;other;02.02.2023;single vehicle collision;rear collision;Ambulance;Hillsdale;21;1;NO;2;2;YES;58500;5850;5850;46800;Toyota;Camry;2017
30;161967;23.11.2005;west;high;2000;914.24;331357;M;college;unmarried;07.01.2023;multi-vehicle collision;rear collision;Police;Northbend;16;3;YES;2;0;NO;74160;6180;12360;55620;Mercedes;E400;2009
25;253937;16.05.2010;east;low;1000;1219.28;517428;F;masters;other;24.01.2023;multi-vehicle collision;rear collision;Ambulance;Northbrook;4;3;YES;0;0;YES;51030;5670;11340;34020;Subaru;Impreza;2003
27;480042;19.06.2006;north;high;2000;964.37;371672;F;high school;other;06.02.2023;multi-vehicle collision;front collision;Ambulance;Springfield;1;3;YES;0;0;;67200;6720;6720;53760;Volkswagen;Passat;2002
39;438585;17.03.2008;east;high;2000;1522.29;505188;M;jd;unmarried;08.01.2023;multi-vehicle collision;rear collision;Fire;Northbrook;20;3;?;1;0;YES;48870;5430;5430;38010;Saab;95;2006
36;362728;30.03.2003;north;mid;2000;1461.18;515579;M;md;other;24.01.2023;theft;;Police;Springfield;3;1;?;1;1;NO;5300;530;530;4240;Jeep;Grand Cherokee;2008
23;506868;02.02.2005;east;high;500;1213.47;332188;M;md;married;22.01.2023;single vehicle collision;rear collision;Ambulance;Northbend;9;1;YES;1;0;NO;56520;4710;9420;42390;Saab;95;2007
32;290779;13.04.2005;west;high;500;1590.52;374292;M;masters;married;06.02.2023;single vehicle collision;rear collision;Ambulance;Columbus;22;1;?;2;3;YES;53400;5340;5340;42720;Jeep;Wrangler;2003
43;81004;17.09.2016;west;low;500;945.86;358438;F;masters;other;03.02.2023;theft;;Police;Riverwood;15;1;NO;1;3;NO;7680;1280;640;5760;Audi;A5;2015
30;445512;11.01.2001;north;high;1000;1452.53;359556;M;associate;other;31.01.2023;single vehicle collision;side collision;Other;Springfield;19;1;YES;0;1;YES;74280;12380;12380;49520;Subaru;Forrestor;2013
32;329928;20.09.2008;east;low;2000;767.02;343490;F;college;other;26.02.2023;single vehicle collision;rear collision;Fire;Columbus;0;1;?;1;0;NO;59800;5980;5980;47840;Ford;F150;2006
28;326629;06.02.1999;east;high;1000;1001.26;362345;F;jd;other;23.01.2023;multi-vehicle collision;front collision;Ambulance;Hillsdale;21;2;YES;2;1;NO;85020;13080;13080;58860;Ford;Fusion;2017
31;585409;26.05.2014;east;high;500;1491.61;342303;F;associate;other;31.01.2023;theft;;Police;Northbrook;7;1;NO;2;1;NO;8030;1460;730;5840;Mercedes;E400;2002
34;91042;09.06.2010;north;high;500;1230.68;512954;F;phd;other;22.02.2023;multi-vehicle collision;side collision;Fire;Arlington;7;3;?;0;0;;45100;8200;4100;32800;Nissan;Pathfinder;2018
39;132021;26.08.2001;west;high;1000;1387.7;379102;F;masters;other;24.02.2023;multi-vehicle collision;rear collision;Fire;Northbend;23;3;YES;1;3;NO;41580;3780;7560;30240;Chevrolet;Malibu;2022
46;171242;11.10.2019;east;low;2000;1088.43;335486;M;college;married;05.01.2023;single vehicle collision;front collision;Ambulance;Columbus;17;1;NO;1;2;;51390;5710;5710;39970;Volkswagen;Jetta;2014
36;273733;23.01.2000;north;high;1000;1150.51;515889;F;associate;unmarried;25.01.2023;parked car;;Police;Springfield;0;1;YES;2;3;;6160;560;1680;3920;Mercedes;E400;2021
43;484765;31.03.2020;north;mid;1000;1265.51;354107;M;jd;married;09.02.2023;single vehicle collision;side collision;Fire;Hillsdale;0;1;NO;2;1;;50700;5070;5070;40560;Accura;RSX;2013
44;563208;08.09.2008;north;high;500;1410.42;520705;M;high school;unmarried;01.02.2023;theft;;Police;Riverwood;6;1;NO;1;3;NO;5000;1000;500;3500;Jeep;Wrangler;2012
28;487395;10.11.2006;east;mid;500;1073.52;345616;M;md;married;15.02.2023;single vehicle collision;side collision;Police;Northbend;6;1;NO;1;0;NO;73400;7340;7340;58720;Dodge;Neon;2003
50;479862;25.01.2017;east;high;500;1214.35;513913;M;masters;married;14.01.2023;single vehicle collision;rear collision;Fire;Columbus;7;1;NO;2;0;;50000;5000;10000;35000;Chevrolet;Silverado;2015
45;100275;07.03.2021;west;low;2000;1288.85;330800;F;high school;married;12.02.2023;multi-vehicle collision;side collision;Ambulance;Springfield;6;3;NO;2;0;YES;78870;7170;14340;57360;Subaru;Legacy;2020
34;268698;06.08.2011;west;mid;1000;1191.56;364711;M;jd;other;24.01.2023;single vehicle collision;rear collision;Ambulance;Northbend;11;1;?;2;1;YES;58800;11760;5880;41160;Nissan;Pathfinder;2004
53;379692;04.01.2015;east;mid;500;1076.76;515698;M;jd;other;03.01.2023;single vehicle collision;front collision;Police;Northbend;16;1;?;2;3;YES;66660;12120;6060;48480;Honda;Civic;2013
44;431508;20.01.2016;east;high;1000;1651.43;360485;F;college;other;25.01.2023;single vehicle collision;rear collision;Ambulance;Springfield;3;1;YES;2;0;;54240;6780;6780;40680;Subaru;Impreza;2016
45;432339;26.09.2018;north;mid;1000;1395.78;507857;M;jd;married;22.01.2023;multi-vehicle collision;front collision;Other;Arlington;0;3;YES;1;2;NO;84720;14120;14120;56480;Ford;Escape;2006
44;287588;28.10.1997;west;low;1000;1224.6;360276;F;phd;unmarried;05.02.2023;theft;;None;Riverwood;3;1;NO;0;1;NO;6100;610;1220;4270;Ford;Fusion;2009
62;321640;30.01.2019;west;high;2000;1355.03;341682;M;associate;married;26.02.2023;single vehicle collision;rear collision;Other;Arlington;2;1;?;0;1;YES;46980;5220;5220;36540;Audi;A5;2005
37;232053;24.04.2000;north;mid;500;1088.76;508299;M;high school;unmarried;16.01.2023;multi-vehicle collision;rear collision;Police;Columbus;16;4;?;1;2;YES;53400;5340;5340;42720;Honda;Civic;2017
47;433495;29.11.2020;east;low;1000;1011.72;352317;F;associate;other;03.01.2023;parked car;;None;Springfield;7;1;?;1;1;YES;5590;860;860;3870;Subaru;Impreza;2009
32;207178;23.08.2021;west;high;1000;991.62;368735;M;high school;unmarried;12.01.2023;single vehicle collision;side collision;Other;Hillsdale;12;1;NO;0;3;YES;56300;5630;11260;39410;BMW;M5;2018
41;199636;18.10.2000;east;high;2000;1101.69;375260;M;high school;unmarried;19.01.2023;multi-vehicle collision;side collision;Police;Northbend;20;3;?;2;2;NO;70400;6400;12800;51200;Toyota;Highlander;2018
49;584059;14.12.2008;east;high;500;1432.62;360503;F;masters;married;23.02.2023;single vehicle collision;rear collision;Police;Riverwood;19;1;?;0;2;YES;71440;8930;8930;53580;Mercedes;ML350;2012
31;162582;30.11.2006;north;low;1000;1336.51;331905;F;high school;other;25.02.2023;single vehicle collision;side collision;Police;Hillsdale;19;1;?;1;0;NO;60570;6730;6730;47110;Nissan;Maxima;2018
33;79205;21.10.2017;east;low;1000;1332.26;379192;M;high school;other;24.01.2023;single vehicle collision;front collision;Other;Springfield;15;1;YES;2;0;YES;53100;10620;5310;37170;Mercedes;C300;2002
50;314298;16.05.2004;west;low;2000;834.22;364198;M;masters;other;20.01.2023;multi-vehicle collision;side collision;Fire;Springfield;1;4;YES;1;2;NO;72840;12140;6070;54630;Dodge;Neon;2017
39;377806;03.08.2017;east;high;1000;1487.35;508303;F;jd;married;24.01.2023;theft;;None;Springfield;15;1;YES;2;2;YES;8060;1240;1240;5580;Saab;95;2011
38;322913;04.07.2013;east;mid;2000;1216.67;377341;F;masters;married;01.03.2023;multi-vehicle collision;front collision;Police;Arlington;23;3;YES;2;2;;68760;11460;5730;51570;Saab;95;2005
32;161030;31.03.2022;north;low;2000;1480.64;520326;F;md;other;23.01.2023;parked car;;Police;Northbrook;5;1;YES;1;2;;100;10;20;70;Audi;A3;2009
29;535450;08.04.2017;east;low;2000;1305.79;506910;F;md;married;29.01.2023;single vehicle collision;rear collision;Police;Columbus;10;1;YES;1;2;NO;54360;4530;9060;40770;Mercedes;E400;2002
34;249669;17.08.2007;north;mid;1000;1331.46;341684;M;phd;married;13.01.2023;multi-vehicle collision;front collision;Police;Springfield;0;3;?;0;0;;78650;21450;7150;50050;Nissan;Pathfinder;2019
43;350770;19.10.1998;west;high;500;1185.12;513404;F;associate;unmarried;02.02.2023;theft;;Police;Northbrook;9;1;NO;0;1;;3840;640;640;2560;Chevrolet;Tahoe;2021
43;578179;19.03.1999;west;mid;500;1121.95;509866;M;phd;other;23.01.2023;multi-vehicle collision;side collision;Fire;Columbus;12;3;NO;0;0;YES;36960;6720;3360;26880;Chevrolet;Tahoe;2014
47;346106;05.11.2012;north;mid;2000;1154.08;331072;M;high school;married;23.02.2023;single vehicle collision;side collision;Other;Columbus;5;1;YES;0;3;;61490;5590;11180;44720;Dodge;RAM;2016
43;123232;05.07.2017;north;low;2000;1329.8;369621;F;masters;other;18.02.2023;single vehicle collision;rear collision;Police;Northbend;12;1;?;1;2;NO;66950;10300;10300;46350;Chevrolet;Malibu;2022
30;295984;29.03.2005;north;high;500;1410.87;503228;M;phd;married;10.01.2023;single vehicle collision;side collision;Other;Riverwood;22;1;YES;2;3;NO;67320;11220;11220;44880;Volkswagen;Jetta;2003
39;466219;10.01.2014;west;mid;1000;839.06;331170;F;jd;unmarried;26.02.2023;parked car;;Police;Arlington;9;1;?;2;1;;3440;430;430;2580;Subaru;Legacy;2009
41;137968;07.08.1997;west;mid;2000;1413.85;508085;F;phd;unmarried;10.01.2023;single vehicle collision;front collision;Police;Arlington;5;1;?;1;2;NO;63400;6340;6340;50720;Chevrolet;Tahoe;2021
44;463043;03.03.2012;west;low;1000;1154.3;506217;F;college;married;15.02.2023;multi-vehicle collision;side collision;Fire;Northbrook;20;3;YES;0;3;;49400;9880;4940;34580;Jeep;Wrangler;2017
41;228434;28.02.2006;east;mid;2000;1105.7;368170;M;phd;other;23.01.2023;single vehicle collision;side collision;Other;Columbus;23;1;NO;1;3;NO;62640;10440;10440;41760;Mercedes;C300;2016
41;238443;15.01.2020;west;high;500;1220.86;332749;M;high school;other;30.01.2023;multi-vehicle collision;rear collision;Other;Columbus;12;3;?;2;0;NO;81070;14740;14740;51590;BMW;X5;2008
38;300039;02.12.2016;east;mid;500;1731.67;341393;M;high school;married;09.01.2023;multi-vehicle collision;side collision;Fire;Hillsdale;13;3;NO;2;1;YES;66780;7420;14840;44520;Mercedes;ML350;2003
43;358275;18.07.2014;north;high;500;982.13;372692;F;jd;unmarried;10.02.2023;multi-vehicle collision;side collision;Fire;Columbus;14;2;?;2;2;;74700;7470;14940;52290;Nissan;Maxima;2014
61;157157;19.06.2006;west;low;1000;1230.9;341935;F;high school;unmarried;07.01.2023;single vehicle collision;rear collision;Other;Springfield;3;1;YES;2;0;YES;70500;7050;14100;49350;Subaru;Forrestor;2014
35;80169;08.03.1999;west;high;1000;1344.38;368476;M;masters;other;03.01.2023;single vehicle collision;front collision;Ambulance;Arlington;11;1;NO;0;2;;58200;5820;5820;46560;BMW;X5;2020
60;573282;15.02.2013;north;low;1000;1176.72;346576;M;md;other;20.02.2023;single vehicle collision;side collision;Ambulance;Springfield;23;1;YES;1;2;YES;90860;12980;19470;58410;Volkswagen;Jetta;2011
24;160338;16.03.2013;north;high;1000;1068.74;362074;F;high school;unmarried;20.02.2023;multi-vehicle collision;front collision;Fire;Arlington;0;3;?;0;1;NO;61600;6160;12320;43120;Honda;CRV;2010
28;600601;17.02.2022;west;high;1000;1738.68;342110;F;college;married;20.01.2023;single vehicle collision;rear collision;Police;Northbend;3;1;?;0;1;;33480;3720;3720;26040;Dodge;Neon;2018
33;218379;30.11.2001;east;high;2000;1019.25;518386;F;masters;married;19.01.2023;multi-vehicle collision;side collision;Ambulance;Northbend;1;3;NO;2;3;;79090;14380;14380;50330;Dodge;RAM;2021
31;392451;11.12.2001;north;high;1000;1352.61;356570;M;masters;married;02.01.2023;multi-vehicle collision;front collision;Ambulance;Arlington;6;3;?;0;3;YES;64800;6480;12960;45360;Subaru;Forrestor;2007
60;357361;03.02.2014;east;high;500;1062.6;362772;M;associate;other;13.02.2023;single vehicle collision;front collision;Ambulance;Arlington;23;1;NO;2;1;;62880;5240;10480;47160;Mercedes;E400;2014
48;175864;23.12.2012;east;low;500;1696.62;344346;M;jd;unmarried;10.02.2023;multi-vehicle collision;rear collision;Fire;Hillsdale;18;3;NO;2;1;;51840;8640;8640;34560;Volkswagen;Jetta;2008
44;347316;18.02.2007;west;mid;500;1609.94;360144;M;high school;married;02.01.2023;single vehicle collision;front collision;Police;Riverwood;4;1;?;1;2;YES;32800;3280;3280;26240;BMW;3 Series;2019
53;477651;03.03.1998;west;low;2000;1394.54;348690;F;associate;unmarried;29.01.2023;single vehicle collision;front collision;Fire;Hillsdale;16;1;YES;2;1;;47430;5270;5270;36890;Toyota;Camry;2007
32;265179;20.11.2013;east;high;2000;1255.11;516309;F;high school;unmarried;11.01.2023;single vehicle collision;front collision;Other;Northbrook;23;1;NO;1;3;NO;61270;5570;11140;44560;Subaru;Legacy;2006
